GameID,TitleEnglish,LaunchPrice,TotalSales
2777,Assassin's Creed,7329,82459
2778,Family Ski,5500,123285
2779,Need for Speed: Pro Street,7329,40372
2780,Need for Speed: Pro Street,7140,35883
2781,After School Boy,5229,36472
2782,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui,6090,174107
2783,L: The Prologue to Death Note - Rasen no Wana,5229,58459
2784,Coded Soul: Uke Keigareshi Idea,4980,6090
2785,Poison Pink,7140,73255
2786,Tokimeki Memorial Girl's Side Second Season,5229,103110
2787,KimiKiss (BEST),3990,51283
2788,Naruto Shippuden: Dairansen! Kage Bunsen Emaki,5040,66624
2789,Digimon Championship,5040,46860
2790,Hokuto no Ken: Hokuto Shinken Denshousha no Michi,5040,37613
2791,Etrian Odyssey 2: The Royal Grail,5229,145421
2792,Musou Orochi,5544,162403
2793,Winning Eleven Playmaker 2008,7140,109895
2794,Harvest Moon: Shining Sun and Friends,5040,154525
2795,Lost Planet,6290,47934
2796,Bioshock,7329,20471
2797,Pachitte Chonmage Tatsujin 14: Pachinko Kamen Rider; Shocker Zenmetsu Daisakusen,6510,26625
2798,Burnout Paradise,7329,23933
2799,Last Escort 2: Shinya no Amai Toge,6090,10126
2800,"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 1: Shinseiki Evangelion - Magokoro o, Kimi ni",5040,27618
2801,NiGHTS into Dreams...,3990,6828
2802,Populous DS,4980,22631
2803,Gundam Musou Special,6800,277182
2804,Soma Bringer,4800,100117
2805,The Idolmaster: Live for You!,7140,75272
2806,Chou-Gekijou-Ban Keroro Gunsou 3: Tenkuu Daibouken de Arimasu!,5040,58883
2807,Akagawa Jirou Mystery: Yasoukyoku,3990,44552
2808,Final Approach 2: 1st Priority,7140,7392
2809,Zenkoku Dekotora Matsuri,7140,18994
2810,Yakuza: Kenzan!,7980,270438
2811,Metroid Prime 3: Corruption,6800,74647
2812,Doraemon: Nobita to Midori no Kyojinden DS,5040,58331
2813,General Knowledge Training TV,4800,84551
2814,Nobunaga no Yabou: Kakushin with Power-Up Kit,10290,31379
2815,Beautiful Letter Training,3800,579462
2816,Daito Giken Koushiki Pachi-Slot Simulator: Shin Yoshimune,5040,49267
2817,Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Oyashiki-Hen/Gakkou-Hen,6279,34627
2818,Shugo Chara! 3-tsu no Tamagoto Koisuru Joker,5229,71618
2819,12Riven: The Psi-Climinal of Integral,7140,10541
2820,Duel Love: Koisuru Otome wa Shouri no Megami,5500,22451
2821,Winning Post 7 Maximum,7140,32033
2822,Pokémon Ranger: Batonnage,4800,657648
2823,Deca Sporta: Wii de Sports 10 Shumoku!,5040,271525
2824,Armored Core: For Answer,7140,87683
2825,SimCity DS 2: Kodai kara Mirai e Tsuduku Machi,4980,159245
2826,Tales of Rebirth,5040,83016
2827,Dramatic Dungeon: Sakura Taisen - Kimi Arugatame,5040,50940
2828,Crayon Shin-Chan: Arashi o Yobu Cinema Land,5040,121526
2829,Time Hollow,5229,59235
2830,Echochrome,3980,82348
2831,Armored Core: For Answer,7140,40391
2832,The House of the Dead 2 & 3 Return,5040,42909
2833,Super Dodgeball Brawlers,3990,38175
2834,Army of Two,7329,30201
2835,Kekkaishi: Kokubourou Shuurai,5040,27840
2836,Army of Two,7140,14210
2837,Rosario to Vampire,5040,7850
2838,Monster Hunter Portable 2nd G,4800,2452111
2839,Kidou Senshi Gundam 00,5229,83807
2840,Code Geass: Lelouch of the Rebellion: Lost Colors,5040,73517
2841,Code Geass: Lelouch of the Rebellion: Lost Colors,6800,66092
2842,Guilty Gear XX Accent Core Plus,6090,28867
2843,Kimi ga Aruji de Shitsuji ga Oro de: Oshie Nikki,7140,12328
2844,Lux-Pain,5040,21929
2845,Katekyoo Hitman Reborn! Bongole Shiki Taisen Battle Sugoroku,5040,21711
2846,Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection,2625,8399
2847,Vitamin X Evolution,5040,29500
2848,Musou Orochi: Maou Sairin,7140,411019
2849,Star Ocean: Second Evolution,5040,143424
2850,Pro Yakyuu Spirits 5,6980,199789
2851,Pro Yakyuu Spirits 5,7980,103545
2852,Tottadoo! Yoiko's Deserted Island Life,5040,198359
2853,Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou,5040,27738
2854,Mario Kart Wii,5800,3612831
2855,Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu,5040,6288
2856,We are Fossil Diggers,4800,253350
2857,"DS Bookkeeping, Level 3",3990,32647
2858,Phoenix Wright: Ace Attorney (NEW Best Price! 2000),2100,155813
2859,Phoenix Wright: Ace Attorney – Justice For All (NEW Best Price! 2000),2100,123174
2860,Taiko Drum Master 2,5040,691510
2861,Valkyria Chronicles,7980,141589
2862,Link's Crossbow Training with Wii Zapper,3800,227621
2863,Summon Night,5040,69076
2864,Naruto Shippuden: Shinobi Retsuden 2,5040,60150
2865,Emblem of Gundam,5040,60698
2866,Katekyoo Hitman Reborn! Fate of Heat,5040,41077
2867,Vantage Master Portable,5040,22097
2868,Yattaman DS: Bikkuridokkiri Daisakusen da Koron,5040,58143
2869,Rainbow Six: Vegas 2,7329,18533
2870,Tantei Jinguuji Saburo DS: Kienai Kokoro,3990,26362
2871,Apollo Justice: Ace Attorney (NEW Best Price! 2000),2100,125409
2872,Phoenix Wright: Ace Attorney - Trials and Tribulations (NEW Best Price! 2000),2100,130660
2873,Nippon no Asoko de (There in Japan),3980,32787
2874,Bleach: Heat the Soul 5,4980,93270
2875,Luminous Arc 2,5040,60621
2876,Battalion Wars 2,6800,74086
2877,Aoishiro (Blue Castle),7140,5667
2878,The Darkness,7140,5314
2880,Sega Ages 2500 Series Vol. 6: Bonanza Bros.,2500,16481
2881,Fatal Fury Battle Archives 1,5040,6290
2963,Pro Yakyuu Team o Tsukurou!,5040,116170
2964,Glory of Hercules: Proof of Soul,4800,55574
2965,Half Life 2: The Orange Box,7140,15136
2966,Hiiro no Kakera DS (Scarlet Fragments),5040,8495
2967,Haze,7140,6852
2968,Tea Dog's Room DS 3,5040,50842
2969,Jikkyou Powerful Pro Yakyuu Portable 3,5250,362087
2970,Mugen no Frontier: Super Robot Taisen OG Saga,6090,120556
2971,D.C. II P.S.: Da Capo II Plus Situation,7980,55194
2972,Family Trainer,7140,131489
2973,Valhalla Knights 2,5040,89004
2974,Mana Khemia 2: Ochita Gakuen to Renkinjutsushi Tachi (Alchemists and the Fallen Academy),7140,48394
2975,Clannad,6090,53147
2976,BeatMania IIDX 14 Gold,7300,35276
2977,Front Mission 2089: Border of Madness,5040,45128
2978,Kuukan * Zukei: Hirameki Training - KuTore (Shapes and Spatial Sense: Flash Training),3990,79734
2979,Rainbow Six: Vegas 2,7329,27024
2980,Lost Planet: Colonies Edition,6290,34395
2981,Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore (Wonder? Science: Mystery Quiz Training),3990,50607
2982,Togainu no Chi: True Blood,7140,19302
2983,Dragon Ball Z: Burst Limit,7800,163010
2984,Fushigi no Dungeon - Furai no Shiren 3: Karakuri Yashiki no Nemuri Hime,7140,97227
2985,DS Yamamura Misa Suspense: Kyoto Murder Files,3990,105557
2986,Ninja Gaiden 2,8190,48945
2987,Dragon Ball Z: Burst Limit,7800,25051
2988,99 no Namida (99 Tears),3990,32378
2989,Metal Gear Solid 4: Guns of the Patriots,8800,706461
2990,"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 2: CR Shinseiki Evangelion - Shito, Futatabi",5460,62450
2991,More TOEIC Test Training DS,3990,83668
2992,Majin Tantei Nougame Neuro: Neuro to Miko no Bishoku Sanmai (Detective Neuro: Gourmet Food & Mystery),5040,4602
2993,Super Robot Taisen A Portable,6615,171475
2994,Super Mario Stadium: Family Baseball,5800,217832
2995,Harukanaru Toki no Naka de 4,7140,80940
2996,Puyo Puyo! (BEST),2940,143404
2999,Tales of Symphonia: Dawn of the New World,7140,212408
3000,Derby Stallion DS,5775,302041
3001,Daigasso! Band Brothers DX,4800,496930
3002,"Hisshou Pachinko*Pachi-Slot Kouryoku Series Vol. 12: CR Shinseiki Evangelion: Shito, Futatabi",6510,106852
3003,Higurashi no Nakukoru ni Kizuna: Dai-Ichi-Kan - Tatari (1st Chapter - Tatari),3990,82566
3004,Ken to Mahou to Gakuen Mono. (Sword & Magic & School),5040,67774
3005,Mobile Suit Gundam: Operation: Troy,7140,38713
3006,Sengoku Basara X,6290,48841
3007,Bleach: The 3rd Phantom,5040,52756
3008,The King of Fighters '98 Ultimate Match,5040,33715
3009,Battlefield: Bad Company,7140,27604
3010,Disgaea: Hour of Darkness - Prince of the Demon World and the Red Moon,5040,38770
3011,Ookami to Koushinryou: Boku to Horo no Ichinen (Spice and Wolf: My One Year with Horo),5040,10705
3012,Bokura no TV Game Kentei,5040,48393
3013,World Neverland 2-in-1 Portable,3990,28132
3014,Aria: The Origination ~Aoi Hoshi no El Cielo~,7140,7221
3015,Initial D: Extreme Stage,7980,78330
3016,Nanashi no Game (The Game with no Name),5040,61927
3017,Ratchet & Clank 5: Gekitotsu! Dodeka Ginga no MiriMiri Gundan,4980,27709
3018,Persona 4,7329,294214
3019,Densetsu no Stafi: Taiketsu! Dire Kaizokudan,4800,132030
3020,Resident Evil 0,4190,85605
3021,God of War: Chains of Olympus,5240,39519
3022,Hanayori Danshi: Koi Seyo Onago (Boys Over Flowers: A Girl in Love),5250,40853
3023,Gegege no Kitarou: Youkai Daigekisen,5040,50540
3024,Custom Beat Battle: Draglade 2,5040,34110
3025,Naruto Shippuuden: Saikyou Ninja Daikesshuu - Gekitou! Naruto vs. Sasuke (Ninja Council),5040,33621
3026,Kane & Lynch: Dead Men,7140,21521
3027,Jikkyou World Soccer 2000 Final Edition,5980,51724
3028,Jikkyou Powerful Pro Yakyuu 7 Ketteiban,5980,77731
3029,Super Dodge Ball Advance,4980,29670
3030,Momotarou Matsuri,5200,35453
3031,GT Advance Championship Racing,4980,31569
3032,ChuChu Rocket!,4800,35872
3033,Gitaroo-Man (Trial Version),6800,52800
3034,Gran Turismo 3: A-Spec (BEST),4200,74957
3035,Bomberman Kart,5800,59219
3036,Onimusha (MEGA),3980,73092
3037,Gachasute! Dyna Device Red/Blue,4800,30898
3038,Dragon Quest V,5490,1190404
3039,Gundam Battle Universe,5040,252092
3040,Tears to Tiara: Kakan no Daichi,7140,55415
3041,Jikkyou Powerful Pro Yakyuu 15,6980,213551
3042,Eiyuu Densetsu: Sora no Kiseki the 3rd,5040,77972
3043,SIREN: New Translation,5980,66269
3044,Katekyoo Hitman Reborn! DS Flame Rumble Hyper - Moeyo Mirai,5040,70643
3045,Wario Land: Shake It!,5800,118963
3046,Jikkyou Powerful Pro Yakyuu 15,5980,68413
3047,Bully,7140,20121
3048,Kirarin * Revolution: Minna de Odorou Furi Furi Debut!,5250,40832
3049,Bully,5040,30757
3050,Twilight Syndrome: Kinjiratera Toshi Densetsu (Forbidden Urban Legend),5040,20941
3051,Mesaze! Tsuri Master: Sekai ni Challenge! Hen (Aim for it!! Fishing Master: Challenge the World! Volume),5040,35064
3052,Crash Bandicoot 4: The Wrath of Cortex (BEST),2800,64653
3053,Sonic Mega Collection,5800,72967
3054,Simple 2960 Tomodachi Series Vol. 1: The Table Game Collection,2960,42467
3055,Simple 2000 Series Vol. 25: The Menkyo Shutoku Simulation,2000,33930
3056,Boku no Natsuyasumi 2 (BEST),3000,49069
3058,Phantasy Star Portable,5040,633954
3059,Rhythm Tengoku Gold,3800,1869103
3060,Soul Calibur IV,7800,120213
3061,Soul Calibur IV,7800,53403
3062,Fatal Frame: Mask of the Lunar Eclipse,6800,73449
3063,Doki-Doki Majo Shinpan! 2,5040,29298
3064,Mame Goma 2: Uchi no Ko ga Ichiban! (My Kid is Number One!),5040,102012
3065,Nobunaga no Yabou DS 2,5040,53771
3066,Major DS: Dream Baseball,5040,35518
3067,PC Engine Best Collections: Tengai Makyou Collection (Far East of Eden),2940,23832
3112,Minna no Soft Series: Tetris,2800,47087
3113,Dragon Ball Z: Budokai,5040,47518
3114,Crash Bandicoot 2: N-Tranced,5040,66080
3115,Sonic Battle,6279,60213
3116,Slotter UP Core Alpha,6090,33025
3117,Finding Nemo,1890,34276
3118,Finding Nemo,6980,48263
3119,Wagamama*Fairy Mirumo de Pon! Hachinin no Toki no Yousei,7140,67329
3120,The Simple 2960 Tomodachi Series Vol. 4: The Trump,3108,22522
3121,Jikkyou Powerful Pro Yakyuu 10 Chou Ketteiban: 2003 Memorial,7140,44410
3122,Hyper Street Fighter II: The Anniversary Edition,7140,53000
3123,SSX 3,5229,33313
3124,Nobunaga no Yabou: Soutensoku with Power-Up Kit,11340,28828
3125,SuperLite 2000 Series: Tetris: Kiwame Michi,2000,68779
3126,Phoenix Wright: Ace Attorney - Justice For All (BEST),2625,54881
3127,Spy Fiction,5040,56913
3128,Jissen Pachi-Slot Hisshouhou! Sammy's Collection 2,5040,68671
3129,Battle Gear 3,7140,30049
3130,Sonic Heroes,6090,48899
3131,Initial D Special Stage (BEST),2940,79601
3132,Momotarou Dentetsu 11 (BEST),3990,16858
3133,Zettai Zetsumei: Denja Rasuji-San - Naki no Ikkai,6279,22328
3134,Mermaid Melody: Pichi Pichi Picchi Pichi Pichitto Live Start,6090,19993
3135,Simple 2000 Series Vol. 43: The Saiban,5040,24165
3136,Puyo Puyo Fever,5040,17436
3137,PukuPuku Tennen Kairanban: Koi no Cupid Daisakusen,3990,21436
3138,Simple 2000 Series Vil. 47: The Kassen Gekigahara,2100,17065
3139,Tony Hawk's Underground,3990,16620
3140,Sanyo Pachinko Paradise 10,6279,19342
3141,Donkey Konga 1+2 Pack,4179,27068
3142,Fuuun Shinsengumi (BEST),5040,25324
3143,Ratchet & Clank 2: Going Commando (BEST),2800,18323
3144,Kaiketsu Zorori to Mahou no Yuuenchi,5040,16387
3145,Duel Masters 2: Kirifuda Shoubu Version,5040,25810
3146,SD Gundam Force,5040,17226
3147,NBA Live 2004 (BEST),2100,22626
3148,Suikoden III (BEST),7140,19693
3149,The Incredibles,5040,16492
3150,Godzilla: Save the Earth,7340,20293
3151,Wagamama * Fairy Milmo de Pon!,4725,17675
3152,Fire Emblem: New Shadow Dragons and the Blade of Light,4800,252309
3153,Tales of Vesperia,7800,204305
3154,Sangokushi Taisen Ten,6090,69396
3155,Summon Night 2,5040,51568
3156,Code Geass: Hangyaku no Lelouch R2 - Banjou no Geass Gekijou,5040,33755
3157,Monster Farm DS 2: Yomigaeru! Master Breeder Densetsu,5040,33440
3158,J-League Winning Eleven 2008 Club Championship,6980,203642
3159,Inazuma Eleven,4800,401820
3160,Harukanaru Toki no Naka de: Yumenoukihashi (Floating Bridges of Dreams),5040,45196
3161,Sigma Harmonics,5490,59021
3162,Memories Off 6: Trial Wave,7140,19534
3163,Tokyo Majin Gakuen: Kenfuuchou,5229,19338
3164,Afrika,5980,69976
3165,Fate/Tiger Colosseum Upper,5240,44215
3166,Battlefield: Bad Company,7329,41300
3167,Evangelion: Ayanami Ikusei Keikaku - Asuka Hokan Keikaku,5040,8998
3168,Too Human,7140,8840
3169,To Love Ru Trouble: Waku Waku! Rinkangakkou-Hen (Exciting! Forest School),5229,8639
3170,Clannad,6720,10328
3171,Captain Rainbow,6800,22682
3172,Katekyoo Hitman Reborn Nerae!? Ring x Bongole Returns,7329,5670
3173,Blue Dragon Plus,5229,65615
3174,Musou Orochi: Maou Sairin,7140,6654
3175,Zettai Karen Children DS: Dai-4 no Children,5250,3321
3176,Pokémon Platinum,4800,2577280
3177,Quiz Magic Academy DS,5250,244952
3178,Infinite Undiscovery,8190,112444
3179,One Piece Unlimited Cruise: Episode 1,6090,128623
3180,D.Gray-man: Sousha no Shikaku,6980,11245
3181,Sega Ages 2500 Series Vol. 33: Fantasy Zone Complete Collection,2625,7196
3182,Hoshizora no Comic Garden (Starry Sky Comic Garden),5460,5063
3186,Dragon Ball: Origins,5040,214195
3187,Trusty Bell: Chopin's Dream - Reprise,7329,53314
3188,Katekyoo Hitman Reborn! Battle Arena,5229,57599
3189,Way of the Samurai Portable,3990,50786
3190,Hokuoki: Shinsengumi Kitan,7140,21824
3191,Heart no Kuni no Alice,6720,9057
3192,Unreal Tournament 3,7140,3794
3193,Neo Angelique Special,5040,3500
3210,Super Robot Taisen Z,8379,503573
3211,World Destruction: Michibi Kareshi Ishi,5980,92781
3212,Kinnikuman Muscle Grand Prix Max 2 Tokumori,7140,59894
3213,Cross Edge,7140,44246
3214,Aquanaut's Holiday: Kakusareta Kiroku (Hidden Record),5980,28654
3215,Disaster: Day of Crisis,6800,27896
3216,Mana-Khemia: Alchemists of Al-Revis Portable+,5040,25974
3217,Knights in the Nightmare,6090,23015
3218,Haruka Nogizaka's Secret: Cosplay Has Started,7140,9120
3219,Soul Eater: Monotone Princess,6090,30715
3220,Chokkan! Asonde Relaxuma (Relaxed Play),5040,28852
3221,SimCity Creator,6090,5066
3222,Shin Sangoku Musou 5 Special,7140,229907
3223,Jikkyou Power Pro Major League 3,6980,43300
3224,To Love Ru Trouble: Doki Doki! Rinkaigakkou-Hen (Anger! Coastal School),5229,29012
3225,Ikki Tousen: Eloquent Fist (Lone Rider with Strength to Withstand a Thousand),5229,26679
3226,Jikkyou Power Pro Major League 3,5980,4250
3227,Macross Ace Frontier,5040,149131
3228,Kamiyo Gakuen Makorouku Kurunugia,7140,4161
3229,Wii Music,5800,424192
3230,Yuusha no Kuse ni Namaikida or 2,3980,174954
3231,Culdcept DS,5040,89388
3232,Kidou Senshi Gundam 00: Gundam Meisters,6800,76462
3233,Daikaijuu Battle: Ultra Coliseum,6090,35046
3234,Sky Crawlers: Innocent Aces,7140,6005
3235,Yattaman DS 2: Bikkuridokkiri Animal Daibouken,5040,30256
3236,Wagamama Fashion: Girls Mode,4800,891076
3237,Devil Summoner: Raidou Kuzunoha vs. King Abaddon,7329,162041
3238,Castlevania: Order of Ecclesia,5250,34368
3239,Bleach: Soul Carnival,4980,48735
3240,Soul Eater: Plot of Medusa,5040,29409
3241,Tenchu 4,7140,37515
3242,Galileo,3990,46087
3243,Saihai no Yukue,5040,35694
3244,Garnet Chronicle,5040,6490
3245,NBA Live 09,7329,6085
3246,Kimi no Yuusha,5040,5928
3247,Ketsui Death Label,5800,5481
3248,NBA Live 09,7140,5408
3249,Happy Dance Collection,6090,56057
3250,Grand Theft Auto IV,8390,211240
3251,Valkyrie Profile: The Accused One,5040,157712
3252,Little Big Planet,5980,111376
3253,Grand Theft Auto IV,8390,65486
3254,Gran Turismo 5 Prologue Spec III,4980,295174
3255,Cid and Chocobo's Mystery Dungeon: The Labyrinth of Lost Time DS+,5040,74054
3256,Monster Hunter Portable 2nd G (BEST),3140,1110614
3257,Walk to Know: Lifestyle Rhythm DS (Personal Trainer),5800,152695
3258,Avalon Code,5229,73250
3259,Yes! PreCure 5 GoGo! Zenin Shuu Go! Dream Festival,5040,79057
3260,Harvest Moon: Exciting Animal March,7140,43134
3261,Thunder Force VI,6090,9833
3262,SOCOM: US Navy SEALs Confrontation,3800,9698
3263,Shape Boxing Wii: Enjoy the Diet!,6090,105417
3264,Dr. Slump & Arale-Chan,5040,27459
3265,Kirby Super Star Ultra Deluxe,4800,1201963
3266,Wrestle Angels: Survivor 2,7140,9781
3267,Shugo Chara! Amu's Rainbow-Colored Character Change!,5250,44083
3268,Wind of Nostalgio,5800,23004
3269,Ace Combat 6: Fires of Liberation (BEST),3800,149147
3270,Beautiful Katamari (BEST),2940,115658
3271,Zero no Tsukaima: Maigo no Period to Ikusen no Symphony,7329,4904
3272,Way of the Samurai 3,7770,133506
3273,Mega Man Star Force 3: Black Ace/Red Joker,5040,217312
3274,Tongari Boushi to Mahou no 365 Nichi (Little Magician's Magic Adventure),4800,480596
3275,Fushigi no Dungeon: Furai no Shiren 2 - Demon Castle of the Desert,5040,99814
3276,Resistance 2,6980,65191
3277,"DS Nishimura Kyotarou Suspense Detective Series 2: Kanazawa, Hakodate - Extreme Cold, Shadow of Vengeance",3990,73668
3278,Family Ski & Snowboard,5500,96001
3279,FIFA 09: World Class Soccer,7665,31281
3280,Sengoku Efuda Yuugi: Hototogisu Ran,5040,5657
3281,Animal Crossing: City Folk,5800,1221459
3282,Chrono Trigger,5040,485885
3283,Mobile Suit Gundam: Gundam vs. Gundam,5040,415891
3284,The Last Remnant,8190,154493
3285,Saka-Tsuku DS: Touch and Direct,5229,162976
3286,Prinny: Can I really be the Hero?,5229,35120
3287,Koihime Musou: Doki Otome Darake no Sangokushi Engi,7140,20882
3288,Otomedius G (Gorgeous!),6980,31832
3289,Koisuru Otome to Shugo no Tate: The Shield of AIGIS,7140,12084
3290,Ratchet & Clank: Secret Agent Clank,4980,51891
3291,Katekyoo Hitman Reborn! Forbidden Black Delta,7329,8542
3292,Mercenaries 2: World in Flames,7665,7174
3293,Professor Layton and the Unwound Future,5040,862967
3294,World Soccer Winning Eleven 12: PES 2009,7980,405653
3295,Yu-Gi-Oh! GX Tag Force 3,5250,161878
3296,Kenka Banchou 3: Conquer the Entire Nation,5229,141627
3297,Musou Orochi: Maou Sairin,5544,199895
3298,Higurashi Daybreak Portable,6090,52553
3299,Higurashi no Nakukoru ni Kizuna: Dai-Ni-Kan - Sou (2nd Chapter - Sou),3990,61263
3300,Patapon 2: Don-Chaka,4980,103346
3301,Tamagotchi Kira Kira Omisecchi,5040,216566
3302,Rune Factory Frontier,7140,41170
3303,Naruto: Shippuuden Gekitou Ninja Taisen! EX,6800,67428
3304,Eiyuu Densetsu: Sora no Kiseki Set (Legend of Heroes),9800,10397
3305,World Soccer Winning Eleven 12: PES 2009,7980,25607
3306,Dragon Ball Z: Infinite World,6090,199966
3307,428: Fuusa Sareta Shibuya de,7140,64557
3308,Fallout 3,7980,63548
3309,Pro Yakyuu Spirits 5 Kanzenban,6980,45355
3310,Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 3: CR Shinseiki Evangelion - Time of Promise,5040,43248
3311,Pro Yakyuu Spirits 5 Kanzenban,7980,42862
3312,Katekyoo Hitman Reborn! DS Mafia Daishuugou! Bongole Festival,5040,29161
3313,Saints Row 2,7140,20052
3314,Taiko no Tatsujin Wii,7980,657666
3315,Penguin no Mondai: Saikyou Penguin Densetsu! (A Penguin's Troubles: Strongest Penguin Legend),5250,287502
3316,Tatsunoko vs. Capcom: Cross Generation of Heroes,7340,62805
3317,New Play Control! Donkey Kong Jungle Beat,3800,114657
3318,Dissidia: Final Fantasy,6090,902398
3319,Gundam Musou 2,7800,328167
3320,Tales of Hearts: CG Movie/Anime Movie Editions,6650,261751
3321,Fate/Unlimited Codes,7340,122024
3322,Gundam Musou 2,6800,238088
3323,Momotarou Dentetsu 20th Anniversary,5229,383109
3324,Suikoden Tierkreis,5500,155777
3325,Karaoke Joysound Wii,6090,254144
3326,Power Pro Kun Pocket 11,5250,284720
3327,Fable II,7140,56197
3328,Ragnarok Online DS,6090,49470
3329,Harvest Moon: Welcome to the Wind Bazaar,5040,116369
3330,Gundam Musou 2,7800,64090
3384,White Knight Chronicles,6980,339690
3385,Phantasy Star Zero,5040,202856
3386,New Play Control! Pikmin,3800,170866
3392,Megami Ibunroku: Devil Survivor,5229,106997
3393,New Play Control! Mario Tennis GC,3800,236715
3394,Naruto: Ultimate Ninja Storm,7800,84343
3395,Fallout 3,7980,53276
3396,DS Uranai Seikatsu (DS Fortune Telling),3800,54878
3397,Race Driver: GRID,7140,20053
3409,Zill O'll Infinite Plus,5040,57652
3410,Fragile: Farewell Ruins of the Moon,7140,41161
3411,Haruhi Suzumiya no Gekidou (The Excitement of Haruhi Suzumiya),7140,42646
3412,Left 4 Dead,7665,30493
3413,Prince of Persia,7329,35635
3414,Tales of the World: Radiant Mythology 2,5200,317730
3415,World Soccer Winning Eleven 12: PES 2009,4980,250204
3416,Final Fantasy Crystal Chronicles: Echoes of Time,5040,259705
3417,World Soccer Winning Eleven 12: PES 2009,6980,239928
3418,Final Fantasy Crystal Chronicles: Echoes of Time,5040,56992
3419,Harukanaru Toki no Naka de: Yumenoukihashi Special (Floating Bridges of Dreams Special),7140,20842
3420,Tomb Raider: Underworld,7140,21909
3421,Soul Eater: Battle Resonance,5040,21883
3422,Ninja Blade,7140,16261
3423,Vampire Knight DS,5460,20398
3425,Demon's Souls,6980,168816
3426,Detective Conan & Kindaichi Case Files: A Chance Encounter of Two Detectives,5040,73929
3427,Midnight Club: Los Angeles,7140,26306
3428,Chibi Maruko-chan DS Maru-chan no Machi,5040,48860
3429,Another Code R: Gateway of Memory,5800,33449
3430,Destiny Links,5040,22494
3431,Enkaku Sousa: Sana e no 23 Hiai (Remote Investigation: 23 Days Towards the Truth),4980,21309
3432,Mario & Luigi RPG 3,4800,745701
3433,Street Fighter IV,8390,157704
3434,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,5500,75247
3435,Street Fighter IV,8390,52937
3436,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,6800,66973
3437,Tenchu 4,5040,45175
3438,Star Ocean 4: The Last Hope,8925,208521
3439,The Idolm@ster SP: Perfect Sun/Missing Moon/Wandering Star,5040,189568
3440,Shining Force Feather,5229,67341
3441,Sacred Blaze,7140,35872
3442,DoDonPachi Dai-Oujou Black Label Extra,7140,16179
3443,Dead Rising: Chop Til You Drop,7340,20653
3444,Chou-Gekijou-Ban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!,5040,43106
3445,Yakuza 3,7980,509223
3446,Shin Sangoku Musou: Multi Raid,5040,384336
3447,One Piece Unlimited Cruise: Episode 2,6090,115311
3448,Game Center CX: Arino no Chousenjou 2,5040,75544
3449,Sunday x Magazine Nettou! Dream Nine,5250,79216
3450,Chaos;Head Noah,7140,24362
3451,The King of Fighters 2002 Unlimited Match,5040,28216
3452,Kin-iro no Corda 2 f (Forte),5544,27215
3453,Halo Wars,7140,36519
3454,Way of the Samurai 3,7770,15980
3455,Resident Evil 5,8800,520564
3456,7th Dragon,5040,137857
3457,Resident Evil 5,8800,123817
3458,Aibou DS,4980,90767
3459,Super Robot Taisen Z Special Disc,5229,99459
3460,"Prince of Tennis: Prince of Doubles: Girls, Be Gracious!",5250,31459
3461,Musou Orochi Z,7560,221718
3462,Rittai Picross (3D),3800,169106
3463,New Play Control! Pikmin 2,3800,148094
3464,Annie no Atelier: Sera Shima no Renkijutsushi (Alchemist of Sera Island),5040,38103
3465,Resistance: Retribution,4980,34882
3466,Tokimeki Memorial: Girl's Side 1st Love Plus,5250,39610
3467,Galaxy Angel II: Eternal Recurrence of the Moment,8190,12473
3468,Super Robot Taisen K,6090,213454
3469,Amagami,7140,92912
3470,Jikkyou Powerful Pro Baseball 2009,4980,166085
3471,Harvest Moon: Sugar Village and Everyone's Request,5229,57234
3472,Dengeki School RPG: Cross of Venus,5670,30994
3473,Jikkyou Powerful Pro Baseball Next,5980,78019
3474,Kuroshitsuji: Phantom & Ghost (Black Butler),5490,30089
3475,Sarugetchu Piposaru Senki (Ape Escape),4980,45851
3476,Tomoyo After: It's Wonderful Life - CS Edition,5040,23240
3477,Crayon Shin-chan: Arashi wo Yobu Nendororon Daihenshin!,5040,89502
3478,Brandish: Dark Revenant,5040,17629
3479,Harukanaru Toki no Naka de 3: Izayoiki Aizouban,6090,16750
3480,Kidou Senshi Gundam: Senjou no Kizuna Portable,6090,182099
3481,Yu-Gi-Oh 5D's: Stardust Accelerator World Championship 2009,5250,91895
3482,Disgaea 2 Portable,5229,108073
3483,Metal Fight Beyblade,5775,101115
3484,Vitamin Z,7140,19986
3485,Hayate no Gotoku! Nightmare Paradise,5250,29827
3486,Sunday VS Magazine Shuuketsu! Choujou Daikessen,5250,24393
